,Unnamed: 0,date,title,class,viewCount,commentCount,likeCount,dislikeCount,ratio,sentiment,magnitude
197,197,2013-05-06,Joe Rogan Experience #227 - Ari Shaffir,2,27317,63,238,11,21.63636363636364,0.15126984126984125,35.245873015873016
198,198,2013-05-06,Joe Rogan Experience #228 - Bill Burr,2,436625,514,2866,189,15.164021164021163,0.15251131221719452,42.69848416289594
199,199,2013-05-06,Joe Rogan Experience #231 - Dom Irrera,2,14443,19,122,5,24.4,0.17526315789473684,36.51473684210527
200,200,2013-05-29,Joe Rogan Experience #232 - Giorgio Tsoukalos,0,486921,1588,4020,390,10.307692307692307,0.16106287425149715,47.74798652694611
201,201,2013-05-30,Joe Rogan Experience #234 - Adam Scorgie,4,8210,14,102,2,51.0,0.17071428571428568,40.80357142857143
202,202,2013-05-30,Joe Rogan Experience #235 - Josh Barnett (Part 1),1,12421,14,90,6,15.0,0.10571428571428572,41.355714285714285
203,203,2013-05-30,Joe Rogan Experience #235 - Josh Barnett (Part 2),1,22312,53,154,11,14.0,0.11627450980392155,41.89823529411764
204,204,2013-05-30,Joe Rogan Experience #236 - Eddie Bravo,1,28694,78,283,20,14.15,0.14217948717948714,38.94576923076925
205,205,2013-05-30,Joe Rogan Experience #237 - Tommy Chong,2,251125,499,2425,114,21.271929824561404,0.14232843137254905,46.46901960784313
206,206,2013-05-30,Joe Rogan Experience #239 - Adam Kokesh,5,86923,541,1111,69,16.10144927536232,0.12350114416475975,51.20324942791761
207,207,2013-05-31,Joe Rogan Experience #240 - Aubrey Marcus,0,6880,20,86,6,14.333333333333336,0.125,45.62300000000001
208,208,2013-05-31,"Joe Rogan Experience #241 - James ""Bobo"" Fay",0,143354,697,997,102,9.774509803921571,0.12848780487804892,54.830325203251974
209,209,2013-05-31,Joe Rogan Experience #244 - Immortal Technique,4,74453,302,1088,35,31.085714285714282,0.17064655172413784,48.90969827586206
210,210,2013-05-31,Joe Rogan Experience #245 - Robb Wolf,3,20942,86,197,15,13.133333333333333,0.15333333333333332,63.632666666666644
211,211,2013-05-31,Joe Rogan Experience #246 - Maynard James Keenan (Part 1),4,51016,80,568,14,40.57142857142857,0.15756410256410255,43.3425641025641
212,212,2013-05-31,Joe Rogan Experience #246 - Maynard James Keenan (Part 2),4,27542,64,376,10,37.6,0.173125,53.26734375
213,213,2013-05-31,Joe Rogan Experience #249 - Bert Kreischer,2,32080,63,302,16,18.875,0.12063492063492065,33.75984126984127
214,214,2013-05-31,"Joe Rogan Experience #250 - Joey ""CoCo"" Diaz",2,106178,351,1036,62,16.70967741935484,0.13904761904761906,43.09434523809527
215,215,2013-05-31,Joe Rogan Experience #251 - Bryan Callen,2,10727,15,122,7,17.428571428571427,0.05666666666666665,43.33533333333333
216,216,2013-06-01,Joe Rogan Experience #252 - Jamie Kilstein,2,57935,305,502,58,8.655172413793103,0.07591397849462363,59.96182795698922
217,217,2013-05-31,Joe Rogan Experience #253 - Andrew Dice Clay,2,54582,108,457,26,17.576923076923073,0.11962962962962966,45.82046296296298
218,218,2013-05-31,Joe Rogan Experience #254 - Everlast,4,8086,21,118,5,23.6,0.16904761904761906,39.93380952380952
219,219,2013-06-01,Joe Rogan Experience #255 - Duncan Trussell,2,93555,203,946,50,18.92,0.16561576354679802,39.574384236453206
220,220,2013-06-01,Joe Rogan Experience #256 - David Seaman,1,9037,27,102,4,25.5,0.19296296296296306,33.88703703703703
221,221,2013-06-01,Joe Rogan Experience #258 - Bryan Callen,2,10621,37,112,6,18.666666666666668,0.17027027027027025,32.23567567567568
222,222,2013-06-03,Joe Rogan Experience #259 - Mike Birbiglia,2,13369,20,116,3,38.66666666666666,0.1225,45.716
223,223,2013-06-03,Joe Rogan Experience #260 - Greg Fitzsimmons,2,17260,36,155,7,22.142857142857146,0.07216216216216217,43.85405405405406
224,224,2013-06-03,Joe Rogan Experience #261 - Ari Shaffir,2,22858,35,185,12,15.416666666666664,0.2397142857142857,29.331714285714284
225,225,2013-06-03,"Joe Rogan Experience #262 - ""Freeway"" Rick Ross",0,118317,214,957,54,17.722222222222218,0.12411458333333325,43.32296875000002
226,226,2013-06-03,"Joe Rogan Experience #263 - Kat Von D, Eddie Bravo",0,61334,184,566,35,16.17142857142857,0.14899441340782113,39.91033519553071
227,227,2013-06-03,Joe Rogan Experience #264 - Tom Segura (Part 1),2,18845,23,166,9,18.444444444444443,0.10304347826086956,30.35478260869565
228,228,2013-06-03,Joe Rogan Experience #264 - Tom Segura (Part 2),2,9093,6,92,5,18.4,0.06833333333333334,22.1
229,229,2013-06-03,Joe Rogan Experience #266 - Rich Roll,1,25806,47,233,19,12.26315789473684,0.1607317073170732,46.52609756097562
230,230,2013-06-03,Joe Rogan Experience #267 - Mac Danzig,1,24012,46,207,15,13.8,0.15521739130434786,37.26652173913044
231,231,2013-06-03,"Joe Rogan Experience #268 - Joey ""CoCo"" Diaz",2,154067,169,1287,56,22.982142857142854,0.15700636942675164,32.5955414012739
232,232,2013-06-03,Joe Rogan Experience #269 - Tait Fletcher,1,24496,31,182,12,15.166666666666664,0.12838709677419355,36.02967741935483
233,233,2013-06-03,Joe Rogan Experience #270 - Kevin Pereira,4,25493,62,321,7,45.85714285714285,0.15064516129032254,28.84161290322581
234,234,2013-02-08,Joe Rogan Experience #271 - London Real,4,20736,48,227,9,25.222222222222214,0.21166666666666667,47.23833333333334
235,235,2013-02-08,"Joe Rogan Experience #272 - Duncan Trussell, Joey Diaz, Ian Edwards",2,223638,382,1744,115,15.165217391304347,0.1470967741935484,41.351759530791824
236,236,2013-02-08,Joe Rogan Experience #273 - Amber Lyon,5,71838,234,847,32,26.46875,0.2000429184549356,52.6692703862661
237,237,2013-02-08,Joe Rogan Experience #274 - Alex Grey,4,37172,142,482,18,26.777777777777786,0.19983739837398365,49.159918699187
238,238,2013-02-08,Joe Rogan Experience #275 - Dave Asprey,0,23045,62,250,22,11.363636363636365,0.1458064516129032,51.79967741935485
239,239,2013-02-08,"Joe Rogan Experience #276 - David Seaman, Abby Martin, Dell Cameron",0,24466,87,264,20,13.2,0.14512820512820515,39.383205128205134
240,240,2013-02-09,Joe Rogan Experience #277 - Victor Conte,1,96828,245,897,34,26.382352941176467,0.13111111111111112,43.058504273504255
241,241,2013-02-04,Joe Rogan Experience #278 - Ari Shaffir,2,17606,39,144,11,13.090909090909092,0.13696969696969696,57.4969696969697
242,242,2013-02-03,Joe Rogan Experience #279 - Duncan Trussell,2,140365,353,1537,67,22.940298507462693,0.18189189189189187,37.25498498498497
243,243,2013-02-08,Joe Rogan Experience #280 - Philip Coppens,0,25983,70,259,15,17.266666666666666,0.0936231884057971,42.84304347826087
244,244,2013-01-19,Joe Rogan Experience #281 - Bryan Callen,2,11083,33,132,4,33.0,0.1840625,33.070625
245,245,2013-01-20,Joe Rogan Experience #282 - Dr. Peter Duesberg & Bryan Callen,3,43106,441,556,30,18.533333333333328,0.10989333333333333,57.1031733333333
246,246,2013-01-20,Joe Rogan Experience #283 - Dave Attell,2,23808,40,198,3,66.0,0.13225000000000006,44.44075
247,247,2013-01-20,Joe Rogan Experience #284 - Daniel H. Wilson,3,8961,22,117,1,117.0,0.21045454545454545,66.93545454545455
248,248,2013-01-19,Joe Rogan Experience #285 - Tim Ferriss,0,63348,64,391,32,12.21875,0.16586206896551722,31.510172413793093
249,249,2013-01-19,Joe Rogan Experience #286 - Daniele Bolelli,0,9029,16,99,5,19.8,0.13,43.324375
250,250,2013-01-17,Joe Rogan Experience #288 - Greg Proops,2,18096,32,213,9,23.66666666666667,0.15687500000000004,41.14281250000001
251,251,2013-01-17,Joe Rogan Experience #289 - Shane Smith,4,28357,30,245,13,18.846153846153847,0.22399999999999995,35.17066666666666
252,252,2013-01-17,Joe Rogan Experience #290 - John McAfee,5,98979,224,881,55,16.01818181818182,0.1266161616161616,49.098838383838434
253,253,2013-01-17,Joe Rogan Experience #291 - Duncan Trussell,2,46822,59,463,28,16.535714285714285,0.18322033898305087,34.12
254,254,2013-01-17,Joe Rogan Experience #292 - Eddie Bravo,1,21054,62,193,15,12.866666666666667,0.1179032258064516,42.23983870967742
255,255,2013-01-17,Joe Rogan Experience #293 - Cara Santamaria,3,35142,116,349,31,11.258064516129034,0.15850467289719625,56.547383177570104
256,256,2013-01-16,"Joe Rogan Experience #295 - Tom Segura, Christina Pazsitzky",2,36350,47,316,18,17.555555555555557,0.06361702127659574,38.69021276595743
257,257,2013-01-16,Joe Rogan Experience #297 - Dom Irrera,2,6129,16,68,3,22.66666666666667,0.30750000000000005,28.310624999999995
258,258,2013-01-16,Joe Rogan Experience #298 - Dennis McKenna,3,240682,453,2257,115,19.62608695652174,0.19473684210526315,52.907842105263136
259,259,2013-01-16,Joe Rogan Experience #299 - Honey Honey,4,11426,25,123,6,20.5,0.23679999999999995,35.0544
260,260,2013-01-16,Joe Rogan Experience #300 - Joey Diaz,2,243895,337,1876,110,17.054545454545455,0.14723127035830605,38.30449511400652
261,261,2013-01-16,Joe Rogan Experience #301 - Doug Stanhope,2,236818,388,1382,104,13.288461538461535,0.17096774193548386,42.894946236559186
262,262,2013-01-15,Joe Rogan Experience #304 - Andrew Dice Clay,2,49212,81,450,29,15.517241379310345,0.16112500000000002,37.13375
263,263,2013-01-17,Joe Rogan Experience #305 - Bert Kreischer (Part 2),2,11763,5,85,6,14.166666666666664,0.14,34.242000000000004
264,264,2013-01-15,Joe Rogan Experience #308 - Steve Volk,5,15870,30,142,10,14.2,0.1907142857142857,42.89964285714286
265,265,2013-01-15,Joe Rogan Experience #310 - Neil Degrasse Tyson,3,2525274,5361,23979,1370,17.502919708029196,0.16292837256390866,54.55516071880537
266,266,2013-01-15,"Joe Rogan Experience #312 - Steve Rinella, Bryan Callen",0,122956,165,854,66,12.93939393939394,0.14046357615894053,34.86198675496688
267,267,2013-01-18,Joe Rogan Experience #314 - Ian Edwards,2,17336,33,179,8,22.375,0.1834375000000001,36.810625
268,268,2013-01-22,"Joe Rogan Experience #316 - Enson Inoue, Chuck Lidell",1,242620,513,1840,66,27.87878787878788,0.16144329896907225,45.70076288659793
269,269,2013-01-23,"Joe Rogan Experience #317 - David Choe, Yoshi Obayashi",4,180592,463,1381,58,23.810344827586214,0.18017857142857133,39.317879464285696
270,270,2013-01-29,Joe Rogan Experience #319 - Alex Honnold,1,579300,1170,4420,159,27.798742138364787,0.16873382624768946,44.93243068391861
271,271,2013-02-05,Joe Rogan Experience #321 - Melissa Etheridge,4,36388,302,294,47,6.25531914893617,0.14552980132450336,55.346192052980136
272,272,2013-02-06,Joe Rogan Experience #322 - Ari Shaffir,2,62592,604,450,103,4.368932038834951,0.1064093959731544,53.05323825503352
273,273,2013-02-07,"Joe Rogan Experience #323 - ""Freeway"" Rick Ross",0,103203,443,813,38,21.394736842105264,0.1387671232876712,45.273447488584424
274,274,2013-02-19,Joe Rogan Experience #324 - Sam Sheridan,4,17821,115,197,4,49.25,0.1799130434782609,35.73373913043479
275,275,2013-02-20,"Joe Rogan Experience #325 - James ""The Colossus"" Thompson",1,53507,311,451,12,37.583333333333336,0.1828787878787879,45.13075757575758
276,276,2013-02-26,Joe Rogan Experience #328 - Dan Carlin,5,355342,686,2714,164,16.548780487804876,0.16525190839694642,46.02819847328245
277,277,2013-02-27,Joe Rogan Experience #329 - Duncan Trussell,2,247806,738,2091,105,19.914285714285715,0.18344055944055948,44.709944055944064
278,278,2013-02-28,Joe Rogan Experience #330 - Eddie Huang,0,123366,377,1074,49,21.918367346938773,0.13823848238482386,34.6791056910569
279,279,2013-03-04,Joe Rogan Experience #331 - Dr. Steven Greer,0,1699635,10412,14730,1636,9.003667481662593,0.14330071055101276,59.48606917817417
280,280,2013-03-06,Joe Rogan Experience #332 - Tom Segura,2,80419,234,623,30,20.766666666666666,0.15641921397379907,39.06362445414848
281,281,2013-03-07,Joe Rogan Experience #333 - David Lee Roth,4,418532,1099,3109,195,15.943589743589744,0.2114910536779324,42.54965208747513
282,282,2013-03-09,Joe Rogan Experience #334 - Dr. Amit Goswami,3,121049,746,1405,68,20.66176470588235,0.1891463414634148,53.423612804878026
283,283,2013-03-12,Joe Rogan Experience #335 - Bas Rutten,1,914722,1656,6671,267,24.985018726591765,0.16441795231416545,40.74354838709672
284,284,2013-03-13,Joe Rogan Experience #336 - Scott Sigler,1,20324,115,216,5,43.2,0.11869565217391305,41.001999999999995
285,285,2013-03-13,Joe Rogan Experience #337 - Justin Wren,1,38667,225,519,13,39.92307692307692,0.20726457399103126,48.86991031390135
286,286,2013-03-14,Joe Rogan Experience #338 - Shane Smith,4,145050,924,1489,71,20.97183098591549,0.14169197396963154,39.16288503253797
287,287,2013-03-19,Joe Rogan Experience #339 - Jacob Ward,3,56584,212,406,18,22.555555555555557,0.1539150943396227,44.05075471698113
288,288,2013-03-20,Joe Rogan Experience #340 - JD Kelley,3,35847,272,304,27,11.25925925925926,0.13599264705882352,38.04698529411764
289,289,2013-03-31,"Joe Rogan Experience #344 - Stanley Krippner, Christopher Ryan",3,96626,423,1050,41,25.609756097560968,0.16604368932038838,46.08356796116503
290,290,2013-04-02,Joe Rogan Experience #345 - Bryan Callen,2,78441,282,594,35,16.97142857142857,0.1615714285714286,34.76353571428573
291,291,2013-04-03,Joe Rogan Experience #346 - Douglas Rushkoff,3,46790,234,443,32,13.84375,0.14354700854700858,39.36055555555557
292,292,2013-04-13,Joe Rogan Experience #347 - Joey Diaz,2,351575,907,2692,229,11.755458515283847,0.13955172413793102,40.15132183908049
293,293,2013-04-16,"Joe Rogan Experience #348 - Steven Rinella, Bryan Callen, Cam Edwards",0,122819,305,836,56,14.928571428571427,0.1836,46.71199999999998
294,294,2013-04-17,Joe Rogan Experience #349 - Greg Fitzsimmons,2,54391,238,463,49,9.448979591836734,0.16093220338983055,39.92237288135592
295,295,2013-04-23,Joe Rogan Experience #350 - Tony Hinchcliffe,2,107011,306,504,55,9.163636363636364,0.1437109375000001,41.50000000000001
296,296,2013-04-24,Joe Rogan Experience #351 - Georges St. Pierre,1,684286,1634,5064,182,27.824175824175825,0.16189393939393948,42.43005509641875
297,297,2013-04-25,Joe Rogan Experience #352 - Tom Segura,2,173465,411,1306,77,16.961038961038962,0.14580213903743314,39.907941176470594
298,298,2013-05-01,"Joe Rogan Experience #354 - Ari Shaffir, Amy Schumer",2,248039,682,1204,179,6.726256983240224,0.14767145135566195,48.91148325358848
299,299,2013-05-07,Joe Rogan Experience #355 - Dom Irrera,2,36584,176,308,26,11.846153846153848,0.15482954545454544,39.280397727272735
300,300,2013-05-08,Joe Rogan Experience #356 - Dan Hardy,1,256470,822,2109,79,26.69620253164557,0.17031941031941036,46.64347665847662
301,301,2013-05-10,Joe Rogan Experience #357 - Daniele Bolelli,0,56539,263,487,18,27.055555555555557,0.13852713178294576,40.71899224806204
302,302,2013-05-14,Joe Rogan Experience #358 - Bert Kreischer,2,105815,334,705,36,19.58333333333333,0.1417065868263472,38.25667664670657
303,303,2013-05-22,Joe Rogan Experience #359 - Alex Grey,4,167294,558,1619,77,21.025974025974023,0.16763043478260864,42.99452173913045
304,304,2013-05-24,Joe Rogan Experience #360 - Graham Hancock,3,587004,1413,5785,277,20.884476534296027,0.18864592094196825,54.84851976450796
305,305,2013-05-28,"Joe Rogan Experience #361 - Dave Asprey, Tait Fletcher",0,86161,511,665,56,11.875,0.15419134396355352,56.0907061503416
306,306,2013-05-29,Joe Rogan Experience #362 - Eddie Ifft,2,42858,236,294,19,15.473684210526311,0.12050847457627115,47.495847457627114
307,307,2013-06-04,Joe Rogan Experience #363 - Everlast,4,57908,273,534,31,17.225806451612904,0.1834798534798535,48.808498168498154
308,308,2013-06-07,"Joe Rogan Experience #365 - Kelly Starrett, Glen Cordoza",1,212236,916,1622,172,9.430232558139538,0.17058020477815702,57.467963594994316
309,309,2013-06-11,Joe Rogan Experience #366 - Bobcat Goldthwait,2,133913,308,1020,55,18.545454545454547,0.20434640522875816,41.23764705882354
310,310,2013-06-12,Joe Rogan Experience #367 - Aubrey Marcus,0,87864,257,665,33,20.151515151515152,0.13445312500000006,41.848828125
311,311,2013-06-20,Joe Rogan Experience #368 - David Seaman,1,56243,334,597,41,14.560975609756095,0.13916167664670653,43.762185628742465
312,312,2013-06-22,"Joe Rogan Experience #369 - Jason Silva, Duncan Trussell, Ari Shaffir",2,176824,918,1866,91,20.505494505494507,0.16301218161683306,46.584529346622354
313,313,2013-07-01,Joe Rogan Experience #371 - Rick Doblin,3,104665,339,984,35,28.114285714285717,0.16349358974358982,43.22064102564106
314,314,2013-07-09,Joe Rogan Experience #372 - Mariana van Zeller,4,76965,381,622,31,20.06451612903226,0.14093333333333338,49.57842666666669
315,315,2013-07-10,"Joe Rogan Experience #373 - Joey ""CoCo"" Diaz",2,335925,731,2396,157,15.261146496815286,0.15594827586206894,39.15262931034484
316,316,2013-07-16,Joe Rogan Experience #374 - Marc Maron,2,371099,817,2270,168,13.511904761904766,0.15027962716378146,55.480266311584536
317,317,2013-07-17,Joe Rogan Experience #375 - Shane Smith,4,153918,633,1169,64,18.265625,0.17064770932069526,40.970742496050505
318,318,2013-07-24,Joe Rogan Experience #376 - Bryan Callen,2,111347,397,940,54,17.407407407407412,0.15201511335012596,40.54843828715365
319,319,2013-07-25,Joe Rogan Experience #377 - Duncan Trussell,2,213633,672,2042,80,25.525,0.18250000000000013,42.82175149700599
320,320,2013-07-31,"Joe Rogan Experience #379 - Matt Farah, Tod Mesirow",0,110301,407,961,66,14.56060606060606,0.1844963144963145,42.977911547911546
321,321,2013-08-06,Joe Rogan Experience #381 - Abby Martin,5,176467,1110,1739,177,9.824858757062147,0.15195732838589965,50.517996289424886
322,322,2013-08-09,Joe Rogan Experience #382 - Greg Fitzsimmons,2,69159,328,601,44,13.659090909090908,0.13,39.850335365853645
323,323,2013-08-13,Joe Rogan Experience #383 - Jim Norton,2,183178,540,1211,82,14.768292682926829,0.15534579439252338,47.61271028037382
324,324,2013-08-14,Joe Rogan Experience #384 - Ian McCall,1,124992,630,794,156,5.089743589743589,0.14858505564387905,44.39567567567567
325,325,2013-08-27,"Joe Rogan Experience #385 - Duane Ludwig, TJ Dillashaw",1,133690,537,776,79,9.822784810126583,0.16542213883677312,41.30442776735464
326,326,2013-08-28,"Joe Rogan Experience #386 - Joey ""CoCo"" Diaz",2,393923,825,2871,201,14.28358208955224,0.12713399503722078,34.703722084367215
327,327,2013-08-29,Joe Rogan Experience #387 - Everlast,4,64981,356,640,48,13.333333333333336,0.18786516853932586,41.87047752808988
328,328,2013-09-10,Joe Rogan Experience #390 - Mac Lethal,4,105337,564,1210,70,17.285714285714285,0.1557749077490775,39.87845018450185
329,329,2013-09-13,Joe Rogan Experience #392 - David Choe,4,222074,899,1973,91,21.68131868131868,0.1801061320754717,40.85660377358492
330,330,2013-09-17,Joe Rogan Experience #393 - Tom Segura,2,165202,389,1231,86,14.313953488372093,0.15614583333333346,44.48354166666664
331,331,2013-09-24,Joe Rogan Experience #396 - Stefan Molyneux,5,127027,996,1741,160,10.88125,0.15565732758620682,62.321131465517205
332,332,2013-09-27,Joe Rogan Experience #398 - Sam Tripoli,2,59885,320,500,48,10.416666666666666,0.13924999999999996,38.41818749999996
333,333,2013-10-01,Joe Rogan Experience #399 - Buck Angel,4,157095,1046,1568,191,8.209424083769633,0.14665318503538904,48.05951466127402
334,334,2013-10-05,"Joe Rogan Experience #400 - Joey ""CoCo"" Diaz, Duncan Trussell",2,874638,2058,7047,448,15.729910714285715,0.15601524224278754,38.05468154599885
335,335,2013-10-16,"Joe Rogan Experience #405 - Steven Pressfield, Aubrey Marcus",0,199616,608,2396,81,29.58024691358025,0.20551894563426687,42.1359802306425
336,336,2013-10-22,"Joe Rogan Experience #406 - Tom Segura, Christina Pazsitzky",2,208170,555,1507,116,12.991379310344827,0.15745794392523355,47.469495327102784
