date,Unnamed: 0,commentCount,date,dislikeCount,likeCount,title,viewCount,ratio,class,sentiment,magnitude
2018-09-28,1081,2926,2018-09-28,898,12444,Joe Rogan Experience #1176 - Dom D'Agostino & Layne Norton,965090,13.857461024498887,0,0.15651690391459117,55.547317615658365
2018-10-01,1082,5617,2018-10-01,1853,28483,Joe Rogan Experience #1177 - Sober October 2,2556801,15.3712898003238,0,0.13920507682030742,40.47077265642401
2018-10-02,1083,3796,2018-10-02,1255,20114,Joe Rogan Experience #1178 - Dr. Rhonda Patrick,1639238,16.027091633466135,3,0.1843967060508417,53.635789473684305
2018-10-04,1084,3757,2018-10-04,2374,14920,Joe Rogan Experience #1179 - Nikki Glaser,1403223,6.28475147430497,2,0.18209726443768998,46.52568389057753
2018-10-04,1085,2065,2018-10-04,808,9116,Joe Rogan Experience #1180 - Everlast,833634,11.282178217821782,0,0.1504960195958355,41.48445805266379
2018-10-08,1086,1254,2018-10-08,654,8208,Joe Rogan Experience #1181 - John Dudley,831324,12.55045871559633,0,0.12680078508341516,56.588370951913696
2018-10-09,1087,3021,2018-10-09,1614,18704,Joe Rogan Experience #1182 - Nick Kroll,1921725,11.588599752168525,2,0.14987136929460596,39.14824066390036
2018-10-11,1088,2545,2018-10-11,1575,12773,Joe Rogan Experience #1183 - Andrew Santino,1195709,8.10984126984127,2,0.1561437294504464,44.9342085486144
2018-10-11,1089,14234,2018-10-11,4234,44385,Joe Rogan Experience #1184 - Roseanne Barr,2495909,10.482994803967879,2,0.15786638477801399,53.98423847780142
2018-10-23,1090,2610,2018-10-23,728,13680,Joe Rogan Experience #1185 - Kelly Slater,1243475,18.791208791208792,1,0.18970057034220555,38.11362167300376
2018-10-23,1091,3464,2018-10-23,987,30339,Joe Rogan Experience #1186 - Marques Brownlee,1532727,30.73860182370821,0,0.17688400303260066,37.59129264594395
2018-10-24,1092,9357,2018-10-24,3720,23387,Joe Rogan Experience #1187 - Kyle Kulinski,1277241,6.286827956989248,0,0.12629979743416597,54.1861006076977
2018-10-25,1093,4338,2018-10-25,1217,17922,Joe Rogan Experience #1188 - Lex Fridman,1359423,14.726376335250617,0,0.1837452637714951,51.33714951909077
2018-10-25,1094,5519,2018-10-25,1133,31319,Joe Rogan Experience #1189 - Alex Honnold,2527906,27.642541924095323,0,0.18374912403644006,44.46971969166099
2018-10-29,1095,5897,2018-10-29,1932,39277,Joe Rogan Experience #1190 - Joey Diaz,3156414,20.329710144927535,2,0.17114608555286515,38.541246973365666
2018-10-31,1096,5807,2018-10-31,1084,32959,Joe Rogan Experience #1191 - Peter Boghossian & James Lindsay,1497581,30.4049815498155,3,0.16030500112132726,57.80720340883623
2018-11-01,1097,3187,2018-11-01,1206,9274,Joe Rogan Experience #1192 - Tony Hinchcliffe,1159115,7.689883913764511,2,0.13683681073025333,42.06073770491805
2018-11-06,1098,580,2018-11-06,378,5562,Joe Rogan Experience #1193 - Shane Dorian,634180,14.714285714285714,1,0.1564559386973181,46.089980842911835
2018-11-06,1099,6339,2018-11-06,1505,36111,Joe Rogan Experience #1194 - Sober October 2 Recap,2946221,23.994019933554817,0,0.1464592396444108,38.90303574806131
2018-11-07,1100,3531,2018-11-07,1576,18066,Joe Rogan Experience #1195 - Christina P,1518917,11.463197969543147,2,0.1889210347174954,42.215340367596994
2018-11-07,1101,3267,2018-11-07,809,20558,Joe Rogan Experience #1196 - Dale Earnhardt Jr.,1293350,25.411619283065512,0,0.22606569343065708,52.464087591240876
2018-11-09,1102,4972,2018-11-09,1985,17854,Joe Rogan Experience #1197 - Michael Malice,1396561,8.994458438287154,0,0.13309139784946245,50.72409408602159
2018-11-09,1103,3555,2018-11-09,1076,21589,Joe Rogan Experience #1198 - Derren Brown,1686086,20.064126394052046,0,0.18851283880171196,48.18646576319552
2018-11-13,1104,1624,2018-11-13,673,10737,Joe Rogan Experience #1199 - Tom Segura & Sean Anders,1040899,15.953937592867756,2,0.20714057507987227,46.75694089456871
2018-11-09,1105,3555,2018-11-09,1076,21589,Joe Rogan Experience #1198 - Derren Brown,1686086,20.064126394052046,0,0.18851283880171238,48.186465763195436
2018-11-13,1106,1624,2018-11-13,673,10737,Joe Rogan Experience #1199 - Tom Segura & Sean Anders,1040899,15.953937592867756,2,0.20714057507987232,46.756940894568714
2018-11-13,1107,2310,2018-11-13,572,12862,Joe Rogan Experience #1200 - Ross Edgley,1071909,22.486013986013987,0,0.19102296450939468,36.91848643006268
2018-11-14,1108,4713,2018-11-14,1510,24261,Joe Rogan Experience #1201 - William von Hippel,2037456,16.066887417218542,3,0.18457507820646532,49.435641293013674
2018-11-15,1109,1775,2018-11-15,945,2352,Joe Rogan Experience #1202 - Fred Morin & David McMillan,633888,2.488888888888889,0,0.19356442577030802,45.813116246498616
2018-11-16,1110,7818,2018-11-16,1423,29815,Joe Rogan Experience #1203 - Eric Weinstein,2586645,20.95221363316936,3,0.16055848261327746,48.59243414120136
2018-11-16,1111,2141,2018-11-16,1083,13736,Joe Rogan Experience #1204 - Steven Rinella,1474691,12.683287165281625,0,0.18251475796930355,49.37929752066107
2018-11-21,1112,6669,2018-11-21,1102,35136,"Joe Rogan Experience #1205 - Jake ""The Snake"" Roberts & Tony Hinchcliffe",2066875,31.883847549909255,2,0.1979366812227081,45.67415756914124
2018-11-22,1113,3035,2018-11-22,943,9470,Joe Rogan Experience #1206 - Mike Ward & Pantelis,900651,10.042417815482503,2,0.13628970775095306,41.09611181702677
2018-11-28,1114,3906,2018-11-28,1324,18469,Joe Rogan Experience #1207 - Jeff Ross & Dave Attell,2017435,13.94939577039275,2,0.18748055987558332,41.73560808709173
2018-11-30,1115,19092,2018-11-30,5159,107172,Joe Rogan Experience #1208 - Jordan Peterson,5931544,20.773793370808296,3,0.17719679633867297,53.71824637681174
2018-12-01,1116,6248,2018-12-01,2401,24041,Joe Rogan Experience #1209 - Anthony Cumia,1963119,10.012911286963766,2,0.15057849462365627,45.085384946236516
2018-12-04,1117,2425,2018-12-04,1799,10461,Joe Rogan Experience #1210 - Tom Papa,1061551,5.814897165091717,2,0.15505050505050508,48.95308641975299
2018-12-05,1118,7906,2018-12-05,1967,20497,Joe Rogan Experience #1211 - Dr. Ben Goertzel,1481739,10.42043721403152,3,0.18793600000000069,51.54304480000013
2018-12-06,1119,6287,2018-12-06,1845,47209,Joe Rogan Experience #1212 - David Goggins,2815357,25.587533875338753,1,0.186336555533636,45.524420990333574
2018-12-12,1120,4875,2018-12-12,1663,22904,Joe Rogan Experience #1213 - Dr. Andrew Weil,1783659,13.772699939867708,3,0.15794335289614692,55.1323118142382
2018-12-13,1121,5056,2018-12-13,3539,12972,Joe Rogan Experience #1214 - Lawrence Lessig,1135398,3.6654422153150605,3,0.12967456465886398,62.06805309734522
2018-12-18,1122,1221,2018-12-18,770,6880,Joe Rogan Experience #1215 - Ben O'Brien,729677,8.935064935064934,2,0.15137159533073927,46.209114785992156
2018-12-18,1123,4953,2018-12-18,1011,28063,Joe Rogan Experience #1216 - Sir Roger Penrose,1613892,27.75766567754698,3,0.199102143757882,46.72551071878929
2018-12-20,1124,4818,2018-12-20,1372,21951,Joe Rogan Experience #1218 - Gad Saad,1640368,15.99927113702624,3,0.13880279720279715,57.717742657342875
2018-12-20,1125,2160,2018-12-20,1508,9708,Joe Rogan Experience #1217 - Nimesh Patel,822624,6.437665782493369,2,0.1524449035812671,54.1819490358126
2018-12-20,1126,13554,2018-12-20,3788,76138,Joe Rogan Experience #1219 - Bill Burr,6190112,20.099788806758184,2,0.15195221843003412,43.647386640663186
2018-12-24,1127,7259,2018-12-24,3040,47918,Joe Rogan Experience #1220 - Joey Diaz,4614453,15.7625,2,0.1579090759888397,40.13674052191063
2018-12-27,1128,13955,2018-12-27,28062,12845,JRE MMA Show #53 with Jeff Novitzky,1261329,0.45773644073836506,1,0.09145996005084375,51.15671055020909
2019-01-07,1129,6382,2019-01-07,1868,32593,Joe Rogan Experience #1221 - Jonathan Haidt,1914100,17.448072805139187,3,0.16643002855977188,62.14103835169335
2019-01-11,1130,4606,2019-01-11,3079,13615,Joe Rogan Experience #1222 - Michael Shermer,1403949,4.421890224098734,0,0.12294444444444434,48.731549382716
2019-01-12,1131,2548,2019-01-12,1221,11860,Joe Rogan Experience #1223 - Greg Fitzsimmons,1231111,9.713349713349713,2,0.1533085896076351,43.210800636267145
2019-01-15,1132,2634,2019-01-15,1280,15950,Joe Rogan Experience #1224 - Adam Greentree,1338673,12.4609375,0,0.1474496644295301,44.05988642230257
2019-01-16,1133,12714,2019-01-16,2999,44120,Joe Rogan Experience #1225 - Theo Von,4115133,14.711570523507836,2,0.16456873822975648,41.304265536723406
2019-01-17,1134,5004,2019-01-17,2972,15840,Joe Rogan Experience #1226 - Mike Baker,1526831,5.329744279946164,0,0.13009119407238556,51.036731262467974
2019-01-17,1135,24691,2019-01-17,3765,168663,Joe Rogan Experience #1227 - Mike Tyson,8565311,44.797609561752985,1,0.198447705152907,41.73393557630556
2019-01-22,1136,23895,2019-01-22,30917,13406,Joe Rogan Experience #1228 - Bari Weiss,1200119,0.43361257560565386,0,0.09550759479838307,53.871848978253624
2019-01-23,1137,4530,2019-01-23,1637,24232,Joe Rogan Experience #1229 - Richard Rawlings,1835373,14.802687843616372,0,0.1694344407811311,37.126568602586836
2019-01-24,1138,7865,2019-01-24,2999,41575,Joe Rogan Experience #1230 - Killer Mike,2599655,13.862954318106036,0,0.14989845997630755,48.22069554916224
2019-01-25,1139,8081,2019-01-25,2512,13133,Joe Rogan Experience #1232 - Nick Di Paolo,1023376,5.228105095541402,2,0.10394007232650226,49.22134320647516
2019-01-29,1140,13312,2019-01-29,3051,64416,Joe Rogan Experience #1233 - Brian Cox,4073200,21.11307767944936,0,0.19728385155466513,50.00622768304919
2019-01-29,1141,5348,2019-01-29,1436,25561,Joe Rogan Experience #1234 - David Sinclair,1609115,17.800139275766018,3,0.16148259165321635,49.14988010145253
2019-01-30,1142,2722,2019-01-30,2219,9951,Joe Rogan Experience #1235 - Ben Greenfield,1052786,4.484452456061289,0,0.144609929078014,47.2248125633232
2019-02-02,1143,41359,2019-02-02,86953,13821,Joe Rogan Experience #1236 - Jack Dorsey,1597913,0.15894793739146434,0,0.08222553788308219,45.103034227566894
2019-02-05,1144,2038,2019-02-05,4323,13191,Joe Rogan Experience #1237 - Sebastian Maniscalco,994584,3.051353226925746,2,0.172168597168597,42.44800514800511
2019-02-05,1145,7686,2019-02-05,7246,16546,Joe Rogan Experience #1238 - Brian Redban,1221970,2.283466740270494,2,0.11949868073878635,51.01175901495165
2019-02-06,1146,7642,2019-02-06,3086,32758,Joe Rogan Experience #1239 - Travis Barker,2509349,10.6150356448477,0,0.15703483949490302,39.395330899132944
2019-02-06,1147,5485,2019-02-06,2817,27204,Joe Rogan Experience #1240 - Forrest Galante,1845963,9.657082002129926,3,0.17570285714285705,44.119561142857215
2019-02-08,1148,12939,2019-02-08,7500,38891,Joe Rogan Experience #1241 - Sam Harris,2887591,5.185466666666667,3,0.1350676546391757,51.0392783505156
2019-02-09,1149,23385,2019-02-09,5295,58189,Joe Rogan Experience #1242 - Tim Pool,2937054,10.989423984891406,0,0.14428144351911276,52.23391949604906
2019-02-12,1150,2411,2019-02-12,1398,16515,Joe Rogan Experience #1243 - Rafinha Bastos,786488,11.813304721030043,2,0.15957377049180343,35.262879781420736
2019-02-12,1151,3400,2019-02-12,1748,14607,Joe Rogan Experience #1244 - Colin O'Brady,1069408,8.356407322654462,1,0.15617157974300866,46.23312169312157
2019-02-12,1152,47239,2019-02-12,7643,123874,Joe Rogan Experience #1245 - Andrew Yang,4155838,16.20751013999738,0,0.15520810406614005,63.69148395834988
2019-02-13,1153,18658,2019-02-13,3335,30722,Joe Rogan Experience #1246 - Pot Debate - Alex Berenson & Dr. Michael Hart,2418744,9.2119940029985,0,0.1112351043518339,66.33671077753637
2019-02-19,1154,3871,2019-02-19,1434,21966,Joe Rogan Experience #1247 - Andy Stumpf,1930399,15.317991631799163,0,0.15501111934766543,55.16262416604901
2019-02-20,1155,2141,2019-02-20,1182,8679,Joe Rogan Experience #1248 - Bill Ottman,779048,7.342639593908629,0,0.14812712826333713,52.78321225879676
2019-02-20,1156,3125,2019-02-20,1176,17975,Joe Rogan Experience #1249 - Donnell Rawlings,1300711,15.28486394557823,2,0.17733852140077813,37.61545136186766
2019-02-21,1157,6225,2019-02-21,1885,34737,Joe Rogan Experience #1250 - Johann Hari,1885455,18.428116710875333,0,0.17307064676616885,62.04666467661684
2019-02-22,1158,4029,2019-02-22,1748,17495,Joe Rogan Experience #1251 - Tim Dillon,1492412,10.00858123569794,2,0.19288505747126444,43.82757471264373
2019-02-26,1159,3613,2019-02-26,1392,13030,Joe Rogan Experience #1252 - Dave Foley & Paul Greenberg,1447885,9.360632183908047,2,0.17136790810998936,45.80887573964496
2019-02-27,1160,5492,2019-02-27,1696,23263,Joe Rogan Experience #1253 - Ioan Grillo,1831329,13.716391509433961,0,0.12118485869847054,56.59808918848853
2019-02-27,1161,11760,2019-02-27,3009,80937,Joe Rogan Experience #1254 - Dr. Phil,4484263,26.89830508474576,1,0.16843010528510446,42.80030855832395
2019-02-28,1162,123027,2019-02-28,14154,362886,Joe Rogan Experience #1255 - Alex Jones Returns!,15820544,25.638406104281476,0,0.158478010389404,42.656247705344995
2019-03-01,1163,8771,2019-03-01,1665,26225,Joe Rogan Experience #1256 - David Lee Roth,1955292,15.75075075075075,0,0.201703303935765,41.21465446886935
2019-03-05,1164,867,2019-03-05,593,6793,Joe Rogan Experience #1257 - Steve Sweeney,660213,11.45531197301855,2,0.16640921409214096,41.79284552845527
2019-03-06,1165,61352,2019-03-06,7736,86254,"Joe Rogan Experience #1258 - Jack Dorsey, Vijaya Gadde & Tim Pool",3662623,11.149689762150983,0,0.11478489434667433,55.42071914080845
2019-03-07,1166,9620,2019-03-07,9692,14467,Joe Rogan Experience #1259 - David Wallace-Wells,1188504,1.4926743706149401,0,0.13432796754351564,57.878754089779086
2019-03-08,1167,4184,2019-03-08,1156,24892,Joe Rogan Experience #1260 - Lennox Lewis & Russell Peters,1893848,21.53287197231834,2,0.1528803586438778,38.19146259456419
2019-03-12,1168,11670,2019-03-12,3397,14317,Joe Rogan Experience #1261 - Peter Hotez,1191986,4.214601118634089,3,0.11648791540785505,65.04933534743208
2019-03-13,1169,2922,2019-03-13,815,17887,Joe Rogan Experience #1262 - Pat McNamara,1238477,21.94723926380368,0,0.1679754601226996,41.942576687116585
2019-03-13,1170,7539,2019-03-13,11149,9887,Joe Rogan Experience #1263 - Renée DiResta,977839,0.8868059915687505,0,0.09851845693382096,48.81532590621877
2019-03-13,1171,3761,2019-03-13,4878,5648,Joe Rogan Experience #1264 - Timothy Denevi,816769,1.1578515785157852,0,0.10704752275025277,50.06614425345479
2019-03-14,1172,7245,2019-03-14,2460,39625,Joe Rogan Experience #1265 - Andrew Schulz,2581953,16.107723577235774,2,0.17562539184953024,39.9969153605018
2019-03-19,1173,3233,2019-03-19,1648,16155,Joe Rogan Experience #1266 - Ben Anderson,1251968,9.802791262135923,0,0.1363653699466056,54.133192219679685
2019-03-20,1174,8536,2019-03-20,4568,7819,Joe Rogan Experience #1267 - Gary Taubes & Stephan Guyenet,829883,1.7116900175131349,0,0.09246115077698483,58.104121517569865
2019-03-20,1175,3887,2019-03-20,1558,24498,Joe Rogan Experience #1268 - Ron White,2212912,15.72400513478819,2,0.15875971309025713,41.3630573819486
2019-03-21,1176,5001,2019-03-21,2032,24139,Joe Rogan Experience #1269 - Bryan Callen,2276488,11.879429133858268,2,0.15517784674146573,41.122886130341456
2019-03-26,1177,845,2019-03-26,478,7649,Joe Rogan Experience #1270 - Lenny Clarke,731647,16.002092050209207,2,0.19219008264462817,37.990303030303075
2019-03-26,1178,2206,2019-03-26,1720,8420,Joe Rogan Experience #1271 - Billy Corben,1060116,4.895348837209302,0,0.13610901241230447,45.020593631948216
2019-03-27,1179,3491,2019-03-27,980,21606,Joe Rogan Experience #1272 - Lindsey Fitzharris,1341599,22.046938775510203,0,0.19924878048780434,47.841769105691036
2019-03-27,1180,1742,2019-03-27,898,9557,Joe Rogan Experience #1273 - Ron Funches,941180,10.642538975501113,2,0.18086787564766835,36.25720854922273
2019-04-03,1181,1746,2019-04-03,1115,10313,Joe Rogan Experience #1275 - Luis J. Gomez,901228,9.249327354260089,0,0.14070317782285333,41.54876267748475
2019-04-03,1182,20827,2019-04-03,8523,96859,Joe Rogan Experience #1276 - Ben Shapiro,5642860,11.364425671711839,0,0.14523965076913928,51.809818851339486
2019-04-03,1183,2553,2019-04-03,1016,15613,Joe Rogan Experience #1277 - Gabrielle Reece,1191405,15.367125984251969,0,0.24433126660761748,46.31184676705055
2019-04-06,1184,13701,2019-04-06,5137,143933,Joe Rogan Experience #1278 - Kevin Hart,7332873,28.01888261631302,2,0.21544908681511205,43.73475189725636
2019-04-08,1185,4373,2019-04-08,3347,13196,Joe Rogan Experience #1279 - Jessimae Peluso,1343112,3.9426351956976395,2,0.14706250000000023,41.90592968749999
2019-04-09,1186,2720,2019-04-09,1280,12421,Joe Rogan Experience #1280 - Michael Yo,1211970,9.70390625,2,0.14828775767774546,43.92219604543547
2019-04-15,1187,1760,2019-04-15,1003,10459,Joe Rogan Experience #1281 - Tom Papa,1038315,10.427716849451645,2,0.16649880095923258,42.21308153477213
2019-04-17,1188,29233,2019-04-17,28327,20693,Joe Rogan Experience #1282 - Adam Conover,1670891,0.7305044657040985,2,0.14829317188564936,56.23352672306648
2019-04-20,1189,14003,2019-04-20,4069,66933,Joe Rogan Experience #1283 - Russell Brand,4854735,16.44949619071025,2,0.18141273028900815,48.939510172007395
2019-04-23,1190,17852,2019-04-23,3801,87573,Joe Rogan Experience #1284 - Graham Hancock,5193681,23.039463299131807,0,0.19803547612696734,51.44592758068848
2019-04-24,1191,5446,2019-04-24,1306,21082,Joe Rogan Experience #1285 - B-Real,1648443,16.142419601837673,0,0.1778039888483816,38.41182929444567
2019-04-30,1192,5976,2019-04-30,1833,19511,Joe Rogan Experience #1286 - Anthony Jeselnik,2005912,10.6442989634479,2,0.198184253915911,44.518732481451075
2019-05-01,1193,5746,2019-05-01,1193,27232,Joe Rogan Experience #1287 - Rich Benoit,1638125,22.826487845766973,3,0.20500857306153641,43.073505429605746
2019-05-02,1194,2804,2019-05-02,891,7731,Joe Rogan Experience #1288 - Jon Reep,889330,8.676767676767676,2,0.16834750911300156,40.265852571891486
2019-05-03,1195,9688,2019-05-03,5087,24346,Joe Rogan Experience #1289 - Eddie Izzard,1774122,4.78592490662473,2,0.16946410256410316,45.34970128205147
2019-05-04,1196,6427,2019-05-04,2107,20215,Joe Rogan Experience #1290 - Bryan Callen,1993903,9.59420977693403,2,0.15324493818312093,40.01160723884636
2019-05-07,1197,5398,2019-05-07,1008,28211,Joe Rogan Experience #1291 - C.T. Fletcher,1635998,27.987103174603174,1,0.1994533972125432,48.33336672473867
2019-05-08,1198,7242,2019-05-08,1702,20855,Joe Rogan Experience #1292 - Lex Fridman,1814137,12.253231492361927,0,0.17145148356054526,45.52277305533287
2019-05-09,1199,3992,2019-05-09,1149,13065,Joe Rogan Experience #1293 - Andrew Santino,1453495,11.370757180156659,2,0.15883509833585516,38.71092284417551
2019-05-10,1200,6313,2019-05-10,1903,15516,Joe Rogan Experience #1294 - Jamie Metzl,1523876,8.153441933788754,0,0.16596884850732427,49.2642796217321
2019-05-14,1201,31501,2019-05-14,6073,57846,Joe Rogan Experience #1295 - Tulsi Gabbard,2484389,9.525111147702948,0,0.1398186318266637,54.172523330357464
2019-05-15,1202,2559,2019-05-15,748,7758,Joe Rogan Experience #1296 - Joe List,832896,10.371657754010695,2,0.14728086710650337,38.48969839773791
2019-05-16,1203,2409,2019-05-16,775,10282,Joe Rogan Experience #1297 - Phil Demers,735184,13.267096774193549,0,0.166600097418412,48.44076473453478
2019-05-16,1204,4452,2019-05-16,2032,13420,Joe Rogan Experience #1298 - Neal Brennan,1523277,6.604330708661418,2,0.1648548677112767,46.68900590804022
2019-05-17,1205,15199,2019-05-17,6540,30301,Joe Rogan Experience #1299 - Annie Jacobsen,2297469,4.6331804281345565,0,0.18361230860710603,49.47466627025421
2019-05-21,1206,5342,2019-05-21,1562,16223,Joe Rogan Experience #1300 - Michael Malice,1279427,10.386043533930858,0,0.14340012928248216,46.283617754794484
2019-05-22,1207,4316,2019-05-22,1055,14669,Joe Rogan Experience #1301-  Laird Hamilton,1279287,13.904265402843603,1,0.18326187245590192,41.72350881953873
2019-05-23,1208,6904,2019-05-23,1382,37316,Joe Rogan Experience #1302 - Ed Calderon,1906418,27.001447178002895,0,0.1557322654462236,47.02187969924795
2019-05-23,1209,13006,2019-05-23,6445,23203,Joe Rogan Experience #1303 - Tommy Chong,1735768,3.600155159038014,2,0.1035795197100134,47.83833892161312
2019-05-24,1210,8368,2019-05-24,2727,23568,Joe Rogan Experience #1304 - Brendan Schaub,2528502,8.642464246424643,2,0.15590332915447888,40.2941454241539
2019-05-30,1211,4091,2019-05-30,912,24185,Joe Rogan Experience #1305 - JD & John Witherspoon,1325523,26.51864035087719,0,0.221523160762943,34.822411444141615
2019-05-31,1212,18464,2019-05-31,3799,83344,Joe Rogan Experience #1306 - Wiz Khalifa,4767518,21.938404843379836,0,0.15349875044626948,33.33092942996563
2019-06-01,1213,4256,2019-06-01,1938,11838,Joe Rogan Experience #1307 - Greg Fitzsimmons,1254177,6.108359133126935,2,0.14103256753345148,46.09771269881345
2019-06-04,1214,18014,2019-06-04,4481,34773,Joe Rogan Experience #1308 - Eddie Bravo,2923732,7.760098192367775,2,0.1301425502831487,40.54855562064703
2019-06-05,1215,8088,2019-06-05,2040,58757,Joe Rogan Experience #1309 - Naval Ravikant,2669205,28.802450980392155,0,0.23098459020864698,53.29231828719516
2019-06-05,1216,9655,2019-06-05,1966,29309,Joe Rogan Experience #1310 - Sober October 2019 Preview,2644557,14.90793489318413,0,0.15205734347571656,40.52170626097184
2019-06-06,1217,23948,2019-06-06,8194,30032,Joe Rogan Experience #1311- David Pakman,1819134,3.665120820112277,3,0.1334014400886215,59.82367468767321
2019-07-12,1218,3597,2019-07-12,1341,17049,Joe Rogan Experience #1312 - Ms Pat,866365,12.713646532438478,2,0.17955260721999336,38.6749614316568
2019-06-19,1219,15254,2019-06-19,2765,44753,Joe Rogan Experience #1313 - Duncan Trussell,2832174,16.185533453887885,2,0.1783187040605172,37.2772125883111
2019-06-20,1220,14846,2019-06-20,4456,65887,Joe Rogan Experience #1314 - Charlamagne tha God & Andrew Schulz,4211687,14.78613105924596,0,0.1582702256879359,38.609609357426805
2019-06-21,1221,63801,2019-06-21,7627,166810,Joe Rogan Experience #1315 - Bob Lazar & Jeremy Corbell,8067623,21.870984659761373,0,0.15269984250758425,51.41987823147454
2019-06-26,1222,21670,2019-06-26,13244,25030,Joe Rogan Experience #1316 - Abby Martin,1874559,1.8899124131682272,0,0.11132143690226214,52.0804536972242
2019-06-27,1223,11099,2019-06-27,6296,18568,Joe Rogan Experience #1318 - Hotep Jesus,1405068,2.9491740787801777,0,0.1451879365783346,46.66779022064545
2019-07-02,1224,11207,2019-07-02,3158,45974,Joe Rogan Experience #1319 - Joey Diaz,3495860,14.557948068397721,2,0.15166939109113278,40.65464139763002
2019-07-04,1225,12291,2019-07-04,4147,37329,Joe Rogan Experience #1320 - Eric Weinstein,3080432,9.001446829033036,3,0.15697707600114194,49.343625035670236
2019-07-09,1226,8099,2019-07-09,2112,34095,Joe Rogan Experience #1321 - Robert Oberst,2404006,16.14346590909091,1,0.16934586354891268,37.38860885008148
2019-07-10,1227,5292,2019-07-10,1331,15894,Joe Rogan Experience #1322 - Reggie Watts,1322358,11.941397445529677,2,0.16919271948608147,41.47734903640265
2019-07-11,1228,21631,2019-07-11,4716,35338,Joe Rogan Experience #1323 - Andy Ngo,1661772,7.493214588634436,0,0.0869220156362919,57.871195059457534
2019-07-12,1229,3779,2019-07-12,1007,10573,Joe Rogan Experience #1324 - Ian Edwards,1267350,10.499503475670307,2,0.15724534986713906,42.08746087983455
2019-07-24,1230,20970,2019-07-24,6072,60929,Joe Rogan Experience #1325 - Dr. Cornel West,2472979,10.034420289855072,3,0.18836448890278298,51.966155048452656
2019-07-30,1231,9600,2019-07-30,2175,38061,Joe Rogan Experience #1326 - Maynard James Keenan,2203963,17.499310344827585,0,0.16660197775030905,43.58563782447477
2019-07-31,1232,6447,2019-07-31,2713,18687,Joe Rogan Experience #1327 - Mike Baker,1740955,6.887946922226318,0,0.12819058423142365,45.52034600113456
2019-07-31,1233,5781,2019-07-31,4380,16591,Joe Rogan Experience #1328 - Whitney Cummings,1257321,3.7878995433789955,2,0.13943158749492465,41.76294153471385
2019-08-02,1234,3914,2019-08-02,1248,10680,Joe Rogan Experience #1329 - Brian Moses,1143535,8.557692307692308,0,0.1253812572759022,46.2775582072177
2019-08-07,1235,2379,2019-08-07,1029,8591,Joe Rogan Experience #1331 - Alonzo Bodden,918828,8.3488824101069,2,0.1565077772202709,43.312002007024645
2019-08-08,1236,6594,2019-08-08,3237,16394,Joe Rogan Experience #1332 - Annie Lederman,1692650,5.064565956132221,2,0.16654633620689593,42.11520474137943
2019-08-13,1237,4630,2019-08-13,1832,13431,Joe Rogan Experience #1333 - Tom Papa,1548220,7.331331877729258,2,0.16384338896020545,37.98303722721428
2019-08-14,1238,2407,2019-08-14,970,7380,Joe Rogan Experience #1334 - Fahim Anwar,834493,7.608247422680412,2,0.1672590068159689,39.16468354430379
2019-08-14,1239,5624,2019-08-14,1968,22492,Joe Rogan Experience #1335 - Jim Gaffigan,1959558,11.428861788617887,2,0.177704480065762,39.67724003288124
2019-08-20,1240,4765,2019-08-20,1642,17881,Joe Rogan Experience #1336 - Legion of Skanks,1710230,10.889768574908649,0,0.1408994708994705,40.36518999519015
2019-08-21,1241,26451,2019-08-21,9133,52377,Joe Rogan Experience #1337 - Dan Crenshaw,2839257,5.7349173327493705,0,0.11207130243879104,53.481441321052216
2019-08-22,1242,2360,2019-08-22,785,10624,Joe Rogan Experience #1338 - Roy Wood Jr,873165,13.53375796178344,2,0.16610301263362504,37.810296404276016
2019-08-22,1243,5455,2019-08-22,1614,14918,Joe Rogan Experience #1339 - Everlast,1463265,9.242874845105328,0,0.16342121782799668,38.61766269093956
2019-08-27,1244,3673,2019-08-27,1052,14285,Joe Rogan Experience #1340 - John Nores,1120375,13.578897338403042,0,0.1443877221324713,48.58728594507271
2019-08-29,1245,8980,2019-08-29,1268,44612,Joe Rogan Experience #1342 - John Carmack,2106414,35.18296529968454,0,0.19542788908053602,43.912750431205986
2019-08-30,1246,10795,2019-08-30,3153,36875,Joe Rogan Experience #1343 - Penn Jillette,2648636,11.695210910244212,2,0.16699567567567697,50.894342702702836
2019-09-05,1247,2710,2019-09-05,872,11753,Joe Rogan Experience #1344 - Joseph LeDoux,963270,13.478211009174313,3,0.1628495660559306,48.123866923818774
2019-09-05,1248,3902,2019-09-05,1443,13251,Joe Rogan Experience #1345 - Steve Aoki,1193643,9.182952182952183,0,0.16931118561414193,38.0647028345017
2019-09-06,1249,3031,2019-09-06,792,10486,Joe Rogan Experience #1346 - Zuby,740830,13.23989898989899,0,0.16463111467522074,43.61240577385721
2019-09-06,1250,34221,2019-09-06,12007,65983,Joe Rogan Experience #1347 - Neil deGrasse Tyson,4404225,5.495377696343799,3,0.1369328930622914,46.21886733395185
2019-09-10,1251,9599,2019-09-10,1893,55301,Joe Rogan Experience #1348 - Bill Burr,3543805,29.213417855256207,2,0.16211115209639823,39.75805606787177
2019-09-11,1252,5334,2019-09-11,1021,16661,Joe Rogan Experience #1349 - David Sinclair,1403248,16.318315377081294,3,0.1564688644688649,46.62999023199022
